,NAME,YEAR,EVENT_TYPE,DEATHS,INJURIES,DAMAGE_PROPERTY,TEMPERATURE,DATE
114195,SANBORN,1985,Hail,0.0,0.0,0.0,33.55,21-JUL-85 10:45:00
114154,SPINK,1985,Hail,0.0,0.0,0.0,33.55,01-JUL-85 14:00:00
114155,SPINK,1985,Hail,0.0,0.0,0.0,33.55,01-JUL-85 14:00:00
114156,TRIPP,1985,Hail,0.0,0.0,0.0,33.55,01-JUL-85 18:30:00
114157,TRIPP,1985,Hail,0.0,0.0,0.0,33.55,01-JUL-85 18:30:00
114161,HURON,1985,Hail,0.0,0.0,0.0,33.55,10-JUL-85 00:55:00
114165,RUSSELL,1985,Hail,0.0,0.0,0.0,33.55,16-JUN-85 01:04:00
114166,OTTAWA,1985,Hail,0.0,0.0,0.0,33.55,16-JUN-85 04:45:00
114167,DICKINSON,1985,Hail,0.0,0.0,0.0,33.55,16-JUN-85 05:32:00
108762,MONTGOMERY,1985,Thunderstorm,0.0,0.0,0.0,33.55,23-SEP-85 12:20:00
114055,MCMINN,1985,Thunderstorm,0.0,0.0,0.0,33.55,24-JUN-85 17:10:00
114036,UNION,1985,Thunderstorm,0.0,0.0,0.0,33.55,05-APR-85 21:30:00
114037,PULASKI,1985,Thunderstorm,0.0,0.0,0.0,33.55,05-APR-85 21:45:00
114038,BLECKLEY,1985,Thunderstorm,0.0,0.0,0.0,33.55,05-APR-85 21:50:00
114039,DOUGHERTY,1985,Thunderstorm,0.0,0.0,0.0,33.55,05-APR-85 21:50:00
114040,LAURENS,1985,Thunderstorm,0.0,0.0,0.0,33.55,05-APR-85 21:55:00
114041,WILKINSON,1985,Thunderstorm,0.0,0.0,0.0,33.55,05-APR-85 21:55:00
114045,BEDFORD,1985,Thunderstorm,0.0,0.0,0.0,33.55,07-JUN-85 15:45:00
114049,PUTNAM,1985,Thunderstorm,0.0,0.0,0.0,33.55,07-JUN-85 22:00:00
124708,MONONA,1986,Tornado,0.0,0.0,250000000.0,38.9,28-JUL-86 19:11:00
124567,WOODBURY,1986,Tornado,0.0,1.0,250000000.0,38.9,28-JUL-86 18:49:00
122491,COBB,1986,Tornado,0.0,15.0,25000000.0,38.9,19-MAR-86 05:32:00
119594,OKLAHOMA,1986,Tornado,0.0,15.0,25000000.0,38.9,08-MAY-86 18:12:00
121944,RANDOLPH,1986,Tornado,0.0,0.0,25000000.0,38.9,10-MAR-86 14:55:00
117872,DIXON,1986,Tornado,0.0,0.0,25000000.0,38.9,28-JUL-86 17:30:00
123934,HARRIS,1986,Tornado,20.0,0.0,25000000.0,38.9,05-FEB-86 16:30:00
122671,FAYETTE,1986,Tornado,0.0,20.0,25000000.0,38.9,10-MAR-86 16:50:00
117721,DAKOTA,1986,Tornado,0.0,1.0,25000000.0,38.9,28-JUL-86 18:15:00
124409,NOLAN,1986,Tornado,10.0,100.0,25000000.0,38.9,19-APR-86 07:15:00
116740,LOWNDES,1986,Hail,0.0,0.0,0.0,38.9,16-MAR-86 01:45:00
122524,PRATT,1986,Hail,0.0,0.0,0.0,38.9,16-MAY-86 18:06:00
122511,COMANCHE,1986,Hail,0.0,0.0,0.0,38.9,16-MAY-86 16:30:00
122512,RENO,1986,Hail,0.0,0.0,0.0,38.9,16-MAY-86 16:30:00
122513,RENO,1986,Hail,0.0,0.0,0.0,38.9,16-MAY-86 16:30:00
122514,POTTAWATOMIE,1986,Hail,0.0,0.0,0.0,38.9,16-MAY-86 16:42:00
122515,RILEY,1986,Hail,0.0,0.0,0.0,38.9,16-MAY-86 16:42:00
122516,COMANCHE,1986,Hail,0.0,0.0,0.0,38.9,16-MAY-86 16:52:00
122518,BARBER,1986,Hail,0.0,0.0,0.0,38.9,16-MAY-86 17:00:00
122519,RILEY,1986,Hail,0.0,0.0,0.0,38.9,16-MAY-86 17:09:00
116744,MORGAN,1986,Thunderstorm,0.0,0.0,0.0,38.9,16-AUG-86 14:30:00
122490,COBB,1986,Thunderstorm,0.0,0.0,0.0,38.9,19-MAR-86 04:30:00
122503,SANBORN,1986,Thunderstorm,0.0,0.0,0.0,38.9,16-AUG-86 19:25:00
122502,BEADLE,1986,Thunderstorm,0.0,0.0,0.0,38.9,16-AUG-86 19:15:00
122501,BEADLE,1986,Thunderstorm,0.0,0.0,0.0,38.9,16-AUG-86 18:55:00
122499,BEADLE,1986,Thunderstorm,0.0,0.0,0.0,38.9,15-AUG-86 19:15:00
122493,JACKSON,1986,Thunderstorm,0.0,0.0,0.0,38.9,19-MAR-86 07:05:00
122492,HALL,1986,Thunderstorm,0.0,0.0,0.0,38.9,19-MAR-86 06:30:00
122489,PIERCE,1986,Thunderstorm,0.0,0.0,0.0,38.9,13-MAR-86 15:30:00
122684,PONTOTOC,1986,Thunderstorm,0.0,0.0,0.0,38.9,17-MAY-86 00:50:00
130852,CLARKE,1987,Tornado,0.0,0.0,25000000.0,37.13,28-FEB-87 09:40:00
130187,LOS ANGELES,1987,Tornado,0.0,0.0,25000000.0,37.13,05-JUN-87 15:15:00
131827,ANDERSON,1987,Tornado,10.0,59.0,25000000.0,37.13,15-NOV-87 15:03:00
131829,CHEROKEE,1987,Tornado,20.0,75.0,25000000.0,37.13,15-NOV-87 15:45:00
131020,SMITH,1987,Tornado,20.0,6.0,25000000.0,37.13,15-NOV-87 16:15:00
127322,HENNEPIN,1987,Tornado,0.0,0.0,25000000.0,37.13,23-JUL-87 17:47:00
127414,WAYNE,1987,Tornado,0.0,0.0,25000000.0,37.13,28-FEB-87 09:35:00
127201,JONES,1987,Tornado,60.0,350.0,25000000.0,37.13,28-FEB-87 09:05:00
129247,CRITTENDEN,1987,Tornado,60.0,100.0,25000000.0,37.13,14-DEC-87 21:40:00
127750,DE SOTO,1987,Tornado,10.0,23.0,25000000.0,37.13,15-NOV-87 18:45:00
125468,WASHINGTON,1987,Hail,0.0,0.0,0.0,37.13,17-MAY-87 17:55:00
130175,CADDO,1987,Hail,0.0,0.0,0.0,37.13,14-FEB-87 20:35:00
130177,MCCLAIN,1987,Hail,0.0,0.0,0.0,37.13,14-FEB-87 21:19:00
130179,GRADY,1987,Hail,0.0,0.0,0.0,37.13,14-FEB-87 21:45:00
130180,CADDO,1987,Hail,0.0,0.0,0.0,37.13,14-FEB-87 21:45:00
130181,MCCLAIN,1987,Hail,0.0,0.0,0.0,37.13,14-FEB-87 21:45:00
130182,POTTAWATOMIE,1987,Hail,0.0,0.0,0.0,37.13,14-FEB-87 21:45:00
130188,VENTURA,1987,Hail,0.0,0.0,0.0,37.13,06-JUN-87 20:00:00
130189,TRINITY,1987,Hail,0.0,0.0,0.0,37.13,21-JUL-87 16:15:00
130191,SAN BERNARDINO,1987,Hail,0.0,0.0,0.0,37.13,28-JUL-87 15:15:00
125465,PHILLIPS,1987,Thunderstorm,0.0,0.0,0.0,37.13,02-MAY-87 18:25:00
130374,BOYLE,1987,Thunderstorm,0.0,0.0,0.0,37.13,06-JUL-87 17:15:00
130356,MERCER,1987,Thunderstorm,0.0,0.0,0.0,37.13,29-JUN-87 18:00:00
130357,HARDIN,1987,Thunderstorm,0.0,0.0,0.0,37.13,29-JUN-87 18:00:00
130359,HARDIN,1987,Thunderstorm,0.0,0.0,0.0,37.13,29-JUN-87 18:20:00
130360,HANCOCK,1987,Thunderstorm,0.0,0.0,0.0,37.13,29-JUN-87 18:30:00
130361,WYANDOT,1987,Thunderstorm,0.0,0.0,0.0,37.13,29-JUN-87 18:35:00
130362,LORAIN,1987,Thunderstorm,0.0,0.0,0.0,37.13,29-JUN-87 18:40:00
130363,JEFFERSON,1987,Thunderstorm,0.0,0.0,0.0,37.13,29-JUN-87 18:50:00
130364,CRAWFORD,1987,Thunderstorm,0.0,0.0,0.0,37.13,29-JUN-87 19:00:00
136879,WAKE,1988,Tornado,20.0,105.0,250000000.0,34.63,28-NOV-88 00:00:00
138859,WAPELLO,1988,Tornado,0.0,0.0,25000000.0,34.63,08-MAY-88 13:05:00
137203,BELL,1988,Tornado,10.0,15.0,25000000.0,34.63,09-MAY-88 20:17:00
136880,FRANKLIN,1988,Tornado,0.0,17.0,25000000.0,34.63,28-NOV-88 00:20:00
138945,POTTAWATTAMIE,1988,Tornado,0.0,42.0,25000000.0,34.63,15-JUL-88 15:14:00
138946,POTTAWATTAMIE,1988,Tornado,0.0,34.0,25000000.0,34.63,15-JUL-88 15:16:00
138947,POTTAWATTAMIE,1988,Tornado,0.0,12.0,25000000.0,34.63,15-JUL-88 15:19:00
134997,WILLIAMSON,1988,Tornado,10.0,7.0,25000000.0,34.63,24-DEC-88 06:04:00
139132,MADISON,1988,Tornado,40.0,18.0,25000000.0,34.63,19-APR-88 02:30:00
139343,BEXAR,1988,Tornado,0.0,3.0,25000000.0,34.63,17-SEP-88 05:49:00
132828,FRANKLIN,1988,Hail,0.0,0.0,0.0,34.63,25-JUL-88 13:58:00
137622,ALLEN,1988,Hail,0.0,0.0,0.0,34.63,09-MAY-88 11:15:00
137606,MECKLENBURG,1988,Hail,0.0,0.0,0.0,34.63,18-JUN-88 18:50:00
137607,JAY,1988,Hail,0.0,0.0,0.0,34.63,03-APR-88 13:15:00
137608,ALLEN,1988,Hail,0.0,0.0,0.0,34.63,03-APR-88 13:15:00
137609,ALLEN,1988,Hail,0.0,0.0,0.0,34.63,03-APR-88 13:30:00
137610,ALLEN,1988,Hail,0.0,0.0,0.0,34.63,03-APR-88 13:33:00
137619,HUNTINGTON,1988,Hail,0.0,0.0,0.0,34.63,09-MAY-88 10:31:00
137620,MADISON,1988,Hail,0.0,0.0,0.0,34.63,09-MAY-88 10:46:00
137623,DECATUR,1988,Hail,0.0,0.0,0.0,34.63,09-MAY-88 11:49:00
132830,SUSSEX,1988,Thunderstorm,0.0,0.0,0.0,34.63,15-AUG-88 18:45:00
137549,ONSLOW,1988,Thunderstorm,0.0,0.0,0.0,34.63,09-JUN-88 17:50:00
137559,LEON,1988,Thunderstorm,0.0,0.0,0.0,34.63,03-OCT-88 07:30:00
137560,DIXIE,1988,Thunderstorm,0.0,0.0,0.0,34.63,03-OCT-88 10:55:00
137565,OKALOOSA,1988,Thunderstorm,0.0,0.0,0.0,34.63,05-NOV-88 00:15:00
137567,LEVY,1988,Thunderstorm,0.0,0.0,0.0,34.63,05-NOV-88 07:05:00
137568,PUTNAM,1988,Thunderstorm,0.0,0.0,0.0,34.63,05-NOV-88 07:30:00
137569,CITRUS,1988,Thunderstorm,0.0,0.0,0.0,34.63,05-NOV-88 07:30:00
137571,VOLUSIA,1988,Thunderstorm,0.0,0.0,0.0,34.63,05-NOV-88 09:40:00
137572,POLK,1988,Thunderstorm,0.0,0.0,0.0,34.63,05-NOV-88 10:30:00
142304,NEW HAVEN,1989,Tornado,0.0,40.0,250000000.0,35.31,10-JUL-89 15:45:00
142802,MADISON,1989,Tornado,0.0,0.0,250000000.0,35.31,15-NOV-89 16:42:00
142881,MADISON,1989,Tornado,210.0,463.0,250000000.0,35.31,15-NOV-89 16:30:00
140087,LITCHFIELD,1989,Tornado,0.0,4.0,25000000.0,35.31,10-JUL-89 14:40:00
145852,CATAWBA,1989,Tornado,0.0,3.0,25000000.0,35.31,05-MAY-89 17:11:00
142600,PUTNAM,1989,Tornado,0.0,5.0,25000000.0,35.31,10-JUL-89 15:58:00
148987,OKALOOSA,1989,Tornado,0.0,0.0,25000000.0,35.31,01-MAY-89 04:58:00
142302,NEW HAVEN,1989,Tornado,0.0,50.0,25000000.0,35.31,10-JUL-89 15:17:00
148531,DECATUR,1989,Tornado,0.0,0.0,25000000.0,35.31,24-MAY-89 18:34:00
148530,HARDIN,1989,Tornado,0.0,0.0,25000000.0,35.31,24-MAY-89 18:19:00
140085,CARROLL,1989,Hail,0.0,0.0,0.0,35.31,03-APR-89 15:42:00
147244,THROCKMORTON,1989,Hail,0.0,0.0,0.0,35.31,03-MAY-89 23:35:00
147228,POTTER,1989,Hail,0.0,0.0,0.0,35.31,03-MAY-89 18:45:00
147229,HARTLEY,1989,Hail,0.0,0.0,0.0,35.31,03-MAY-89 19:10:00
147232,OLDHAM,1989,Hail,0.0,0.0,0.0,35.31,03-MAY-89 19:35:00
147235,OLDHAM,1989,Hail,0.0,0.0,0.0,35.31,03-MAY-89 19:53:00
147236,OLDHAM,1989,Hail,0.0,0.0,0.0,35.31,03-MAY-89 20:03:00
147237,POTTER,1989,Hail,0.0,0.0,0.0,35.31,03-MAY-89 20:05:00
147238,RANDALL,1989,Hail,0.0,0.0,0.0,35.31,03-MAY-89 20:20:00
147239,RANDALL,1989,Hail,0.0,0.0,0.0,35.31,03-MAY-89 20:50:00
140086,LITCHFIELD,1989,Thunderstorm,0.0,0.0,0.0,35.31,10-JUL-89 14:30:00
146859,LAFAYETTE,1989,Thunderstorm,0.0,0.0,0.0,35.31,18-JUN-89 16:08:00
146889,PUTNAM,1989,Thunderstorm,0.0,1.0,0.0,35.31,25-MAY-89 17:10:00
146888,MONTGOMERY,1989,Thunderstorm,0.0,0.0,0.0,35.31,25-MAY-89 17:00:00
146886,PARKE,1989,Thunderstorm,0.0,1.0,0.0,35.31,25-MAY-89 16:30:00
146884,TIPTON,1989,Thunderstorm,0.0,0.0,0.0,35.31,25-MAY-89 03:20:00
146883,HAMILTON,1989,Thunderstorm,0.0,0.0,0.0,35.31,25-MAY-89 03:20:00
146882,HOWARD,1989,Thunderstorm,0.0,0.0,0.0,35.31,25-MAY-89 03:20:00
146881,HOWARD,1989,Thunderstorm,0.0,0.0,0.0,35.31,25-MAY-89 03:20:00
146880,GARFIELD,1989,Thunderstorm,0.0,0.0,0.0,35.31,31-JUL-89 18:05:00
160259,WILL,1990,Tornado,290.0,350.0,250000000.0,39.31,28-AUG-90 14:37:00
155460,LINN,1990,Tornado,0.0,0.0,25000000.0,39.31,13-MAR-90 16:53:00
158784,BUTLER,1990,Tornado,0.0,0.0,25000000.0,39.31,13-MAR-90 19:55:00
158777,YORK,1990,Tornado,0.0,2.0,25000000.0,39.31,13-MAR-90 19:00:00
160911,PECOS,1990,Tornado,20.0,21.0,25000000.0,39.31,01-JUN-90 16:20:00
155466,DELAWARE,1990,Tornado,0.0,0.0,25000000.0,39.31,13-MAR-90 17:10:00
156711,WARREN,1990,Tornado,0.0,0.0,25000000.0,39.31,02-JUN-90 22:00:00
160038,MADISON,1990,Tornado,0.0,1.0,25000000.0,39.31,21-MAY-90 16:45:00
155596,DUBUQUE,1990,Tornado,0.0,0.0,25000000.0,39.31,13-MAR-90 17:22:00
154242,MONITEAU,1990,Tornado,0.0,0.0,25000000.0,39.31,07-JUN-90 20:20:00
150493,VERNON,1990,Hail,0.0,0.0,0.0,39.31,16-MAY-90 13:20:00
158120,ROCK,1990,Hail,0.0,0.0,0.0,39.31,13-MAR-90 16:10:00
157988,WABASH,1990,Hail,0.0,0.0,0.0,39.31,02-JUN-90 19:10:00
157995,MADISON,1990,Hail,0.0,0.0,0.0,39.31,02-JUN-90 19:35:00
158006,EAU CLAIRE,1990,Hail,0.0,0.0,0.0,39.31,12-JUN-90 18:35:00
158011,UNION,1990,Hail,0.0,0.0,0.0,39.31,16-MAY-90 18:45:00
158035,MONROE,1990,Hail,0.0,0.0,0.0,39.31,26-AUG-90 06:10:00
158042,PIERCE,1990,Hail,0.0,0.0,0.0,39.31,09-SEP-90 17:10:00
158053,BLADEN,1990,Hail,0.0,0.0,0.0,39.31,29-AUG-90 22:25:00
158054,OUTAGAMIE,1990,Hail,0.0,0.0,0.0,39.31,15-SEP-90 17:30:00
150492,MARICOPA,1990,Thunderstorm,0.0,0.0,0.0,39.31,31-JUL-90 21:55:00
157622,TALBOT,1990,Thunderstorm,0.0,0.0,0.0,39.31,16-MAR-90 17:00:00
157633,OKALOOSA,1990,Thunderstorm,0.0,0.0,0.0,39.31,03-DEC-90 10:15:00
157632,ESCAMBIA,1990,Thunderstorm,0.0,0.0,0.0,39.31,03-DEC-90 09:45:00
157631,SANTA ROSA,1990,Thunderstorm,0.0,0.0,0.0,39.31,03-DEC-90 09:23:00
157630,ESCAMBIA,1990,Thunderstorm,0.0,0.0,0.0,39.31,10-APR-90 16:00:00
157629,MIAMI-DADE,1990,Thunderstorm,0.0,0.0,0.0,39.31,08-APR-90 14:55:00
157628,GREENVILLE,1990,Thunderstorm,0.0,0.0,0.0,39.31,10-FEB-90 07:25:00
157627,GREENWOOD,1990,Thunderstorm,0.0,0.0,0.0,39.31,10-FEB-90 07:22:00
157624,ANDERSON,1990,Thunderstorm,0.0,0.0,0.0,39.31,10-FEB-90 06:40:00
166627,BUTLER,1991,Tornado,130.0,150.0,250000000.0,37.54,26-APR-91 17:40:00
167546,SEDGWICK,1991,Tornado,40.0,75.0,250000000.0,37.54,26-APR-91 16:57:00
168466,LEWIS,1991,Tornado,10.0,14.0,25000000.0,37.54,22-MAR-91 18:05:00
166624,COWLEY,1991,Tornado,10.0,0.0,25000000.0,37.54,26-APR-91 17:30:00
168773,MCNAIRY,1991,Tornado,40.0,45.0,25000000.0,37.54,22-MAR-91 16:35:00
169827,DOUGLAS,1991,Tornado,0.0,2.0,25000000.0,37.54,29-MAR-91 07:15:00
171964,STEUBEN,1991,Tornado,10.0,6.0,25000000.0,37.54,27-MAR-91 19:20:00
166496,GREENE,1991,Tornado,20.0,64.0,25000000.0,37.54,29-NOV-91 18:09:00
166495,CHRISTIAN,1991,Tornado,0.0,0.0,25000000.0,37.54,29-NOV-91 18:05:00
163143,ROGERS,1991,Tornado,0.0,22.0,25000000.0,37.54,26-APR-91 20:45:00
161439,JEFFERSON,1991,Hail,0.0,0.0,0.0,37.54,01-JUN-91 18:34:00
169615,TOOMBS,1991,Hail,0.0,0.0,0.0,37.54,20-APR-91 18:30:00
169608,GRANT,1991,Hail,0.0,0.0,0.0,37.54,14-JUN-91 17:00:00
169605,OSAGE,1991,Hail,0.0,0.0,0.0,37.54,01-JUN-91 18:00:00
169604,CUSTER,1991,Hail,0.0,0.0,0.0,37.54,01-JUN-91 17:50:00
169603,OKLAHOMA,1991,Hail,0.0,0.0,0.0,37.54,26-APR-91 00:38:00
169602,OKLAHOMA,1991,Hail,0.0,0.0,0.0,37.54,25-APR-91 23:50:00
169601,CANADIAN,1991,Hail,0.0,0.0,0.0,37.54,25-APR-91 23:45:00
169600,CANADIAN,1991,Hail,0.0,0.0,0.0,37.54,25-APR-91 23:34:00
169599,GRADY,1991,Hail,0.0,0.0,0.0,37.54,25-APR-91 23:34:00
161437,BOULDER,1991,Thunderstorm,0.0,0.0,0.0,37.54,01-JUN-91 18:05:00
169793,HART,1991,Thunderstorm,0.0,0.0,0.0,37.54,09-APR-91 13:20:00
169804,BRANTLEY,1991,Thunderstorm,0.0,0.0,0.0,37.54,03-MAR-91 12:30:00
169803,ATKINSON,1991,Thunderstorm,0.0,0.0,0.0,37.54,29-MAR-91 17:30:00
169802,COFFEE,1991,Thunderstorm,0.0,0.0,0.0,37.54,29-MAR-91 17:15:00
169801,COFFEE,1991,Thunderstorm,0.0,0.0,0.0,37.54,29-MAR-91 17:00:00
169800,JEFF DAVIS,1991,Thunderstorm,0.0,0.0,0.0,37.54,29-MAR-91 17:00:00
169799,LOWNDES,1991,Thunderstorm,0.0,0.0,0.0,37.54,29-MAR-91 16:15:00
169798,COLQUITT,1991,Thunderstorm,0.0,0.0,0.0,37.54,29-MAR-91 16:15:00
169797,LAURENS,1991,Thunderstorm,0.0,0.0,0.0,37.54,29-MAR-91 14:15:00
181464,HARRIS,1992,Tornado,0.0,15.0,250000000.0,39.34,21-NOV-92 15:27:00
181947,DANE,1992,Tornado,0.0,30.0,25000000.0,39.34,17-JUN-92 11:00:00
181669,HUTCHINSON,1992,Tornado,0.0,7.0,25000000.0,39.34,27-JUN-92 18:55:00
187073,COBB,1992,Tornado,0.0,34.0,25000000.0,39.34,22-NOV-92 10:44:00
176959,ATTALA,1992,Tornado,0.0,12.0,25000000.0,39.34,22-NOV-92 01:12:00
176997,CHOCTAW,1992,Tornado,10.0,12.0,25000000.0,39.34,22-NOV-92 01:36:00
187057,DE KALB,1992,Tornado,0.0,0.0,25000000.0,39.34,14-JUL-92 14:18:00
187056,NOBLE,1992,Tornado,0.0,28.0,25000000.0,39.34,14-JUL-92 14:10:00
175163,SEWARD,1992,Tornado,0.0,1.0,25000000.0,39.34,15-JUN-92 21:15:00
181673,CARSON,1992,Tornado,0.0,0.0,25000000.0,39.34,27-JUN-92 19:10:00
174076,PARMER,1992,Hail,0.0,0.0,0.0,39.34,25-JUN-92 20:43:00
183987,GOVE,1992,Hail,0.0,0.0,0.0,39.34,07-JUL-92 18:55:00
183948,GARVIN,1992,Hail,0.0,0.0,0.0,39.34,28-JUN-92 19:30:00
183947,CARTER,1992,Hail,0.0,0.0,0.0,39.34,28-JUN-92 19:25:00
183946,TARRANT,1992,Hail,0.0,0.0,0.0,39.34,28-JUN-92 19:24:00
183945,GILLESPIE,1992,Hail,0.0,0.0,0.0,39.34,28-JUN-92 19:20:00
183944,HILL,1992,Hail,0.0,0.0,0.0,39.34,28-JUN-92 19:14:00
183943,TARRANT,1992,Hail,0.0,0.0,0.0,39.34,28-JUN-92 19:07:00
183942,SWISHER,1992,Hail,0.0,0.0,0.0,39.34,11-JUN-92 17:08:00
183941,ROGER MILLS,1992,Hail,0.0,0.0,0.0,39.34,07-SEP-92 21:30:00
173953,LARIMER,1992,Thunderstorm,0.0,0.0,0.0,39.34,24-JUN-92 15:11:00
179510,FAYETTE,1992,Thunderstorm,0.0,0.0,0.0,39.34,14-JUL-92 17:30:00
179520,HILLSBOROUGH,1992,Thunderstorm,0.0,0.0,0.0,39.34,05-FEB-92 03:40:00
179519,PASCO,1992,Thunderstorm,0.0,0.0,0.0,39.34,05-FEB-92 03:35:00
179518,LEVY,1992,Thunderstorm,0.0,0.0,0.0,39.34,05-FEB-92 03:30:00
179517,PINELLAS,1992,Thunderstorm,0.0,0.0,0.0,39.34,05-FEB-92 03:25:00
179516,MANATEE,1992,Thunderstorm,0.0,0.0,0.0,39.34,05-FEB-92 03:15:00
179515,KAY,1992,Thunderstorm,0.0,0.0,0.0,39.34,24-JUN-92 21:15:00
179514,OSAGE,1992,Thunderstorm,0.0,0.0,0.0,39.34,24-JUN-92 21:15:00
179513,SUMNER,1992,Thunderstorm,0.0,0.0,0.0,39.34,16-JUL-92 21:00:00
188787,FLZ001>023,1993,Tornado,250.0,0.0,1600000000.0,34.47,12-MAR-93 22:00:00
194323,POLK,1993,Tornado,0.0,11.0,50000000.0,34.47,13-NOV-93 16:50:00
188432,LEVY,1993,Tornado,30.0,10.0,50000000.0,34.47,12-MAR-93 23:38:00
193767,"DINWIDDIE, PRINCE GEORGE AND CHESTERFIELD",1993,Tornado,40.0,246.0,50000000.0,34.47,06-AUG-93 12:30:00
188744,JOHNSON,1993,Tornado,0.0,2.0,50000000.0,34.47,13-SEP-93 06:10:00
191146,JEFFERSON,1993,Tornado,30.0,39.0,50000000.0,34.47,08-APR-93 13:20:00
195003,POLK,1993,Tornado,0.0,0.0,50000000.0,34.47,07-MAY-93 18:50:00
190336,COBB,1993,Tornado,0.0,3.0,50000000.0,34.47,21-FEB-93 21:15:00
194568,MARION,1993,Tornado,0.0,0.0,50000000.0,34.47,13-MAR-93 00:20:00
195883,LEE,1993,Tornado,30.0,27.0,50000000.0,34.47,30-OCT-93 04:30:00
192397,TRAVIS,1993,Hail,0.0,0.0,75000000.0,34.47,25-MAR-93 18:30:00
189934,PUEBLO,1993,Hail,0.0,0.0,50000000.0,34.47,04-AUG-93 17:50:00
192181,TOM GREEN,1993,Hail,0.0,0.0,50000000.0,34.47,05-MAY-93 16:43:00
192297,TRAVIS,1993,Hail,0.0,0.0,50000000.0,34.47,25-MAR-93 18:00:00
194777,SEDGWICK,1993,Hail,0.0,0.0,50000000.0,34.47,28-MAR-93 07:55:00
191595,MINNEHAHA,1993,Hail,0.0,0.0,5000000.0,34.47,22-MAY-93 19:00:00
193455,COLFAX,1993,Hail,0.0,0.0,5000000.0,34.47,02-AUG-93 15:50:00
189257,FORD,1993,Hail,0.0,0.0,5000000.0,34.47,30-APR-93 18:42:00
192543,JEFFERSON,1993,Hail,0.0,0.0,5000000.0,34.47,29-MAR-93 21:45:00
192090,ZAVALA,1993,Hail,0.0,0.0,5000000.0,34.47,29-MAR-93 21:25:00
191479,HARRIS,1993,Thunderstorm,0.0,0.0,50000000.0,34.47,02-MAY-93 03:00:00
192598,GALVESTON,1993,Thunderstorm,0.0,0.0,50000000.0,34.47,02-MAY-93 04:00:00
194425,FAYETTE,1993,Thunderstorm,0.0,0.0,50000000.0,34.47,18-MAY-93 14:00:00
187625,WALTON,1993,Thunderstorm,0.0,0.0,50000000.0,34.47,21-FEB-93 22:25:00
188202,MARICOPA,1993,Thunderstorm,0.0,1.0,5000000.0,34.47,05-AUG-93 17:30:00
192048,WAGONER,1993,Thunderstorm,0.0,0.0,5000000.0,34.47,24-APR-93 18:00:00
192546,JEFFERSON,1993,Thunderstorm,0.0,0.0,5000000.0,34.47,29-MAR-93 23:05:00
187583,FLZ001 - 023,1993,Thunderstorm,0.0,0.0,5000000.0,34.47,13-MAR-93 00:35:00
187998,LEE,1993,Thunderstorm,0.0,0.0,5000000.0,34.47,13-MAR-93 02:45:00
194959,EAST BATON ROUGE,1993,Thunderstorm,0.0,0.0,5000000.0,34.47,04-APR-93 01:00:00
207023,MONTGOMERY,1994,Tornado,30.0,25.0,50000000.0,35.24,27-JUL-94 22:52:00
204377,DALLAS,1994,Tornado,0.0,7.0,50000000.0,35.24,25-APR-94 20:00:00
201528,LEXINGTON,1994,Tornado,0.0,40.0,50000000.0,35.24,16-AUG-94 12:35:00
200288,BREVARD,1994,Tornado,10.0,40.0,50000000.0,35.24,15-NOV-94 00:00:00
205397,HENRY,1994,Tornado,0.0,10.0,50000000.0,35.24,17-AUG-94 01:42:00
205623,SHELBY AND FAYETTE,1994,Tornado,30.0,25.0,50000000.0,35.24,27-NOV-94 15:15:00
206271,COOKE,1994,Tornado,0.0,8.0,50000000.0,35.24,26-APR-94 14:45:00
201188,WASHTENAW,1994,Tornado,0.0,2.0,5000000.0,35.24,13-JUN-94 13:42:00
207543,CUSTER AND WASHITA,1994,Tornado,0.0,2.0,5000000.0,35.24,06-JUN-94 20:29:00
207798,SAUK,1994,Tornado,0.0,0.0,5000000.0,35.24,04-JUL-94 14:10:00
206124,COMANCHE,1994,Hail,0.0,0.0,50000000.0,35.24,26-APR-94 15:50:00
206938,WOOD,1994,Hail,0.0,0.0,50000000.0,35.24,26-JAN-94 17:10:00
205504,TARRANT,1994,Hail,0.0,0.0,50000000.0,35.24,25-APR-94 00:00:00
196345,DUNDY,1994,Hail,0.0,2.0,5000000.0,35.24,24-JUL-94 20:03:00
206658,HAMILTON,1994,Hail,0.0,0.0,5000000.0,35.24,26-APR-94 00:00:00
204513,SALT LAKE,1994,Hail,0.0,0.0,5000000.0,35.24,05-OCT-94 06:38:00
201885,PONTOTOC,1994,Hail,0.0,0.0,5000000.0,35.24,02-APR-94 18:42:00
204984,PECOS,1994,Hail,0.0,0.0,5000000.0,35.24,24-APR-94 16:14:00
202307,ST. LOUIS,1994,Hail,0.0,0.0,5000000.0,35.24,26-APR-94 19:30:00
204566,BEXAR,1994,Hail,0.0,0.0,5000000.0,35.24,27-MAR-94 00:50:00
208647,SEDGWICK,1994,Thunderstorm,0.0,0.0,50000000.0,35.24,01-JUL-94 21:45:00
205274,CLARK,1994,Thunderstorm,0.0,10.0,50000000.0,35.24,18-JUL-94 17:03:00
204822,UTAH,1994,Thunderstorm,0.0,15.0,50000000.0,35.24,31-MAY-94 11:55:00
205629,HARRISON,1994,Thunderstorm,0.0,1.0,50000000.0,35.24,11-APR-94 19:26:00
